value,class
5.435891954283839,anomaly
8.609702888608181,anomaly
5.435891954283839,anomaly
6.132817151747876,anomaly
5.611168145012135,anomaly
6.048461039874395,anomaly
8.410592763179919,anomaly
6.048461039874395,anomaly
3.5658032336397043,anomaly
5.83320204866093,anomaly
5.65409486610157,anomaly
1.714598233639735,anomaly
5.611168145012135,anomaly
6.584286981508884,anomaly
5.65409486610157,anomaly
6.048461039874395,anomaly
2.325266000175162,anomaly
5.653976707859035,anomaly
10.544448654480377,anomaly
5.366260125412102,anomaly
6.26625808985866,anomaly
5.80255040943717,anomaly
6.26625808985866,anomaly
6.26625808985866,anomaly
6.65589100931487,anomaly
3.901638709917162,anomaly
5.644151164029739,anomaly
8.597381225670931,anomaly
7.948351778784587,anomaly
2.508977934738346,anomaly
6.26625808985866,anomaly
5.863567422960573,anomaly
8.597381225670931,anomaly
19.427366603483783,anomaly
9.45238043512117,anomaly
7.1380115259356325,anomaly
6.158904044870226,anomaly
9.135276643263325,anomaly
6.26625808985866,anomaly
5.435891954283839,anomaly
5.466840891190564,anomaly
6.26625808985866,anomaly
10.038541468010486,anomaly
8.917817635947403,anomaly
5.65409486610157,anomaly
2.8407382082227217,anomaly
6.251149997388854,anomaly
5.891227717669976,anomaly
10.741697477581916,anomaly
9.297516476152632,anomaly
5.721447240048945,anomaly
5.435891954283839,anomaly
18.15123136294192,anomaly
6.913044355107716,anomaly
8.917817635947403,anomaly
8.976839323593332,anomaly
8.328156194082377,anomaly
6.26625808985866,anomaly
6.26625808985866,anomaly
6.048461039874395,anomaly
9.48238278154542,anomaly
5.969684433574533,anomaly
6.18174569301632,anomaly
2.596259121321629,anomaly
5.969684433574533,anomaly
8.58791139481374,anomaly
14.724917996120244,anomaly
5.561070641166185,anomaly
2.721725212499102,anomaly
5.6960967810643215,anomaly
5.633710825910336,anomaly
6.26625808985866,anomaly
5.891227717669976,anomaly
5.9408399831769145,anomaly
5.366260125412102,anomaly
2.818864396029908,anomaly
5.721447240048945,anomaly
5.644151164029739,anomaly
8.112475393718608,anomaly
6.26625808985866,anomaly
3.486789488315944,anomaly
10.038541468010486,anomaly
7.972297138528932,anomaly
5.578913459128004,anomaly
17.080937451420525,anomaly
16.580773952180706,anomaly
6.26625808985866,anomaly
8.217950219394188,anomaly
6.32255973233843,anomaly
5.205731562525815,anomaly
6.132817151747876,anomaly
1.8268500267073624,anomaly
5.435891954283839,anomaly
5.366260125412102,anomaly
7.800830714445347,anomaly
6.26625808985866,anomaly
5.366260125412102,anomaly
5.279832086785406,anomaly
19.427366603483783,anomaly
2.3676118927682657,anomaly
5.366260125412102,anomaly
5.611168145012135,anomaly
6.356844175614324,anomaly
5.721447240048945,anomaly
3.94617557101496,anomaly
6.093342993919334,anomaly
2.857759683735871,anomaly
5.611168145012135,anomaly
4.700683000034896,anomaly
11.216540252535989,anomaly
6.18174569301632,anomaly
5.65409486610157,anomaly
1.4898384615217095,anomaly
5.721447240048945,anomaly
6.460189887736599,anomaly
6.26625808985866,anomaly
5.435891954283839,anomaly
2.0381008886458694,anomaly
5.124357865678479,anomaly
2.8407382082227217,anomaly
8.112475393718608,anomaly
5.561070641166185,anomaly
3.5153600877742845,anomaly
7.293927411764557,anomaly
5.611168145012135,anomaly
10.038541468010486,anomaly
2.8407382082227217,anomaly
5.586447010709748,anomaly
8.609702888608181,anomaly
5.611168145012135,anomaly
6.048461039874395,anomaly
6.508911608024105,anomaly
5.611168145012135,anomaly
6.18174569301632,anomaly
6.245824682213227,anomaly
6.913044355107716,anomaly
6.048461039874395,anomaly
5.366260125412102,anomaly
3.185962903178486,anomaly
5.466840891190564,anomaly
10.004619072360994,anomaly
9.3755341875293,anomaly
11.45364967167113,anomaly
2.8407382082227217,anomaly
6.570926321680322,anomaly
6.26625808985866,anomaly
13.245078324437484,anomaly
5.889846392599397,anomaly
2.807241519253324,anomaly
2.8407382082227217,anomaly
15.36246527807984,anomaly
5.205731562525815,anomaly
5.661963609491969,anomaly
6.048461039874395,anomaly
5.644151164029739,anomaly
5.721447240048945,anomaly
14.28483998444947,anomaly
6.570926321680322,anomaly
5.969684433574533,anomaly
6.519513442152583,anomaly
8.990549447993786,anomaly
5.476169130155791,anomaly
6.26625808985866,anomaly
5.466840891190564,anomaly
5.889846392599397,anomaly
5.50433638262921,anomaly
10.941810227351793,anomaly
5.578913459128004,anomaly
13.242168342021644,anomaly
8.498016550598996,anomaly
8.319822506759152,anomaly
5.366260125412102,anomaly
2.1246317057457365,anomaly
3.052845921538633,anomaly
7.768058924696533,anomaly
6.048461039874395,anomaly
6.26625808985866,anomaly
5.644151164029739,anomaly
5.539325573338382,anomaly
6.26625808985866,anomaly
5.435891954283839,anomaly
5.466840891190564,anomaly
5.611168145012135,anomaly
5.83320204866093,anomaly
6.296100500483542,anomaly
5.692945842080408,anomaly
5.744722750822468,anomaly
6.913044355107716,anomaly
6.048461039874395,anomaly
1.9318409833045889,anomaly
5.736827598957513,anomaly
2.8407382082227217,anomaly
5.476169130155791,anomaly
6.02264554110678,anomaly
13.620634302583122,anomaly
6.26625808985866,anomaly
6.26625808985866,anomaly
6.048461039874395,anomaly
6.048461039874395,anomaly
13.159779227276063,anomaly
5.466840891190564,anomaly
11.174577787410744,anomaly
6.660127028601536,anomaly
2.596259121321629,anomaly
5.971674028493256,anomaly
1.767585988186364,anomaly
5.655527341541376,anomaly
15.030225958709645,anomaly
5.644151164029739,anomaly
5.83320204866093,anomaly
2.8475888489270926,anomaly
8.065980059713292,anomaly
5.969684433574533,anomaly
5.205731562525815,anomaly
6.132817151747876,anomaly
6.356844175614324,anomaly
10.038541468010486,anomaly
6.26625808985866,anomaly
6.048461039874395,anomaly
5.6960967810643215,anomaly
6.132817151747876,anomaly
4.137467659269772,anomaly
5.65409486610157,anomaly
5.466840891190564,anomaly
8.97319776101028,anomaly
5.611168145012135,anomaly
5.644151164029739,anomaly
2.8407382082227217,anomaly
8.39944288492477,anomaly
5.366260125412102,anomaly
6.168424444224373,anomaly
13.50380000893047,anomaly
20.99871648065601,anomaly
5.83320204866093,anomaly
6.048461039874395,anomaly
5.611168145012135,anomaly
6.048461039874395,anomaly
13.104055476092864,anomaly
2.8407382082227217,anomaly
3.29525681582384,anomaly
6.048461039874395,anomaly
5.279832086785406,anomaly
5.366260125412102,anomaly
5.653976707859035,anomaly
5.611168145012135,anomaly
6.555987597110226,anomaly
8.609702888608181,anomaly
14.833701409944377,anomaly
5.991649541179269,anomaly
6.26625808985866,anomaly
6.048461039874395,anomaly
6.093342993919334,anomaly
12.241893236934676,anomaly
5.644151164029739,anomaly
5.205731562525815,anomaly
5.65409486610157,anomaly
5.748980597258413,anomaly
3.982521616111065,anomaly
2.579013278132993,anomaly
6.26625808985866,anomaly
5.289215715312003,anomaly
5.543306685575591,anomaly
8.917817635947403,anomaly
6.6570222225006574,anomaly
13.174018567134263,anomaly
5.476169130155791,anomaly
5.205731562525815,anomaly
2.807241519253324,anomaly
5.644151164029739,anomaly
1.9373003384910144,anomaly
5.514856289747436,anomaly
5.611168145012135,anomaly
5.366260125412102,anomaly
5.124357865678479,anomaly
11.75899835494246,anomaly
8.976839323593332,anomaly
2.1532896117751568,anomaly
6.158904044870226,anomaly
6.233082520517812,anomaly
5.279832086785406,anomaly
5.644151164029739,anomaly
5.611168145012135,anomaly
5.205731562525815,anomaly
5.692945842080408,anomaly
5.205731562525815,anomaly
1.714598233639735,anomaly
8.112475393718608,anomaly
5.400346812514931,anomaly
2.7153428370534014,anomaly
8.410592763179919,anomaly
8.073543947255416,anomaly
5.509858274872779,anomaly
4.178754049252124,anomaly
2.817768447302619,anomaly
5.849804555878819,anomaly
7.800830714445347,anomaly
6.048461039874395,anomaly
5.611168145012135,anomaly
5.509858274872779,anomaly
6.048461039874395,anomaly
13.174018567134263,anomaly
9.725370393626374,anomaly
5.644151164029739,anomaly
6.26625808985866,anomaly
3.6092287967243206,anomaly
7.504863227290816,anomaly
5.785195091940514,anomaly
5.83320204866093,anomaly
5.644151164029739,anomaly
5.466840891190564,anomaly
12.68912292857908,anomaly
2.1246317057457365,anomaly
5.611168145012135,anomaly
13.533129547358296,anomaly
18.737634754801565,anomaly
6.074114384398726,anomaly
5.343918093128952,anomaly
8.917817635947403,anomaly
6.26625808985866,anomaly
10.038541468010486,anomaly
2.078178975850994,anomaly
6.02264554110678,anomaly
5.124357865678479,anomaly
5.644151164029739,anomaly
6.048461039874395,anomaly
2.5350436038419515,anomaly
6.26625808985866,anomaly
11.78530645297989,anomaly
5.65409486610157,anomaly
5.336566034099612,anomaly
4.775560600156325,anomaly
10.741697477581916,anomaly
6.132817151747876,anomaly
19.427366603483783,anomaly
11.267083016367785,anomaly
6.048461039874395,anomaly
5.539325573338382,anomaly
5.435891954283839,anomaly
3.352304708880331,anomaly
5.611168145012135,anomaly
5.205731562525815,anomaly
5.644151164029739,anomaly
14.724917996120244,anomaly
8.789712281985395,anomaly
6.812241576379284,anomaly
6.26625808985866,anomaly
2.9132191742074403,anomaly
5.633710825910336,anomaly
