value,class
8.354430445300036,anomaly
14.58946075931144,anomaly
8.354430445300036,anomaly
5.114841781195446,anomaly
9.24179482881508,anomaly
5.114841781195446,anomaly
12.343339770231417,anomaly
5.114841781195446,anomaly
3.41412040704419,anomaly
5.193322852855639,anomaly
11.144654942283172,anomaly
2.867183315032769,anomaly
9.24179482881508,anomaly
7.33152113670701,anomaly
11.144654942283172,anomaly
5.114841781195446,anomaly
3.798683648322095,anomaly
9.486908950514533,anomaly
15.71244581618634,anomaly
8.033992789417,anomaly
5.4342926311348805,anomaly
9.486908950514533,anomaly
5.4342926311348805,anomaly
5.4342926311348805,anomaly
7.335802594498141,anomaly
3.650487979995192,anomaly
9.423188735169038,anomaly
14.362325076803256,anomaly
7.92615121316817,anomaly
2.6597255204922656,anomaly
5.4342926311348805,anomaly
7.208242898586898,anomaly
14.362325076803256,anomaly
22.23645746215394,anomaly
18.245879077493367,anomaly
8.05537771121339,anomaly
4.83875062981482,anomaly
16.089715559578913,anomaly
5.4342926311348805,anomaly
8.354430445300036,anomaly
8.502384222018845,anomaly
5.4342926311348805,anomaly
11.70652757352042,anomaly
14.81698812555626,anomaly
11.144654942283172,anomaly
3.535022217401249,anomaly
14.3568750922828,anomaly
5.309673034119427,anomaly
11.43491806395318,anomaly
18.245879077493367,anomaly
11.144654942283172,anomaly
8.354430445300036,anomaly
23.279208320153536,anomaly
5.968643175474993,anomaly
14.81698812555626,anomaly
12.343339770231417,anomaly
14.58946075931144,anomaly
5.4342926311348805,anomaly
5.4342926311348805,anomaly
5.114841781195446,anomaly
18.471507430327485,anomaly
5.757311956668515,anomaly
6.165255098087827,anomaly
3.18428646819553,anomaly
5.757311956668515,anomaly
11.43491806395318,anomaly
14.64229866503543,anomaly
3.723543970825545,anomaly
2.049457252350126,anomaly
12.983127180890088,anomaly
4.885296104503786,anomaly
5.4342926311348805,anomaly
5.309673034119427,anomaly
9.24179482881508,anomaly
8.033992789417,anomaly
3.535022217401249,anomaly
11.144654942283172,anomaly
9.423188735169038,anomaly
7.244433925395623,anomaly
5.4342926311348805,anomaly
4.131617370893149,anomaly
11.70652757352042,anomaly
15.715765806743455,anomaly
15.547790437088016,anomaly
25.99467317005436,anomaly
15.947252018071108,anomaly
5.4342926311348805,anomaly
5.046392406312431,anomaly
5.4342926311348805,anomaly
7.354888671701886,anomaly
5.114841781195446,anomaly
2.245856282516008,anomaly
8.354430445300036,anomaly
8.033992789417,anomaly
13.443683283804132,anomaly
5.4342926311348805,anomaly
8.033992789417,anomaly
12.301939331829145,anomaly
22.23645746215394,anomaly
4.664994763823195,anomaly
8.033992789417,anomaly
9.24179482881508,anomaly
5.4342926311348805,anomaly
11.144654942283172,anomaly
6.47841754054133,anomaly
7.208242898586898,anomaly
3.535022217401249,anomaly
9.24179482881508,anomaly
10.416682588957594,anomaly
17.89526423837894,anomaly
6.165255098087827,anomaly
11.144654942283172,anomaly
2.215151344727975,anomaly
11.144654942283172,anomaly
4.885003453067943,anomaly
5.4342926311348805,anomaly
8.354430445300036,anomaly
2.601198806956398,anomaly
10.778083296602134,anomaly
3.535022217401249,anomaly
7.244433925395623,anomaly
3.723543970825545,anomaly
4.131617370893149,anomaly
6.489816621012699,anomaly
9.24179482881508,anomaly
11.70652757352042,anomaly
3.535022217401249,anomaly
9.207998149085642,anomaly
14.58946075931144,anomaly
9.24179482881508,anomaly
5.114841781195446,anomaly
7.809038483994205,anomaly
9.24179482881508,anomaly
6.165255098087827,anomaly
5.4342926311348805,anomaly
5.968643175474993,anomaly
5.114841781195446,anomaly
8.033992789417,anomaly
2.6737995072073386,anomaly
8.502384222018845,anomaly
14.64229866503543,anomaly
21.247946865033,anomaly
13.984988680155146,anomaly
3.535022217401249,anomaly
6.489816621012699,anomaly
5.4342926311348805,anomaly
26.24821757275034,anomaly
8.033992789417,anomaly
3.18428646819553,anomaly
3.535022217401249,anomaly
20.53763851457944,anomaly
7.354888671701886,anomaly
12.505358021267217,anomaly
5.114841781195446,anomaly
9.423188735169038,anomaly
11.144654942283172,anomaly
14.917504885225943,anomaly
6.489816621012699,anomaly
5.757311956668515,anomaly
4.885003453067943,anomaly
16.089715559578913,anomaly
9.879276090263446,anomaly
5.4342926311348805,anomaly
8.502384222018845,anomaly
8.033992789417,anomaly
6.987880898465907,anomaly
11.632212318122464,anomaly
15.547790437088016,anomaly
14.220321425259211,anomaly
6.532560696101164,anomaly
16.911157273444,anomaly
8.033992789417,anomaly
2.601198806956398,anomaly
14.4294517287893,anomaly
7.856224259524633,anomaly
5.114841781195446,anomaly
5.4342926311348805,anomaly
9.423188735169038,anomaly
9.879276090263446,anomaly
5.4342926311348805,anomaly
8.354430445300036,anomaly
8.502384222018845,anomaly
9.24179482881508,anomaly
5.193322852855639,anomaly
14.843656286843071,anomaly
4.996011434072036,anomaly
8.354430445300036,anomaly
5.968643175474993,anomaly
5.114841781195446,anomaly
2.0717546879973847,anomaly
8.033992789417,anomaly
3.535022217401249,anomaly
9.879276090263446,anomaly
4.854664981651992,anomaly
21.720083325533647,anomaly
5.4342926311348805,anomaly
