value,attack_cat
17.91005600820422,Backdoor
4.528229306988731,Backdoor
15.741352404726856,Backdoor
7.856699764045998,Backdoor
14.877879001758616,Backdoor
3.390256904194401,Backdoor
7.856699764045998,Backdoor
17.78017432569557,Backdoor
7.856699764045998,Backdoor
5.097206011036657,Backdoor
5.612115385367805,Backdoor
5.383303135064425,Backdoor
17.91005600820422,Backdoor
17.91005600820422,Backdoor
5.415573944623185,Backdoor
5.118581752582693,Backdoor
33.04599831622738,Backdoor
25.75723219986797,Backdoor
14.140256692824998,Backdoor
20.50361794055032,Backdoor
17.91005600820422,Backdoor
36.630695321118864,Analysis
4.528229306988731,Backdoor
21.27262640294611,Backdoor
21.81182692578288,Backdoor
4.528229306988731,Analysis
17.22645813390025,Backdoor
5.193560218921506,Analysis
5.193560218921506,Backdoor
4.476391619457464,Analysis
34.707296513059994,Analysis
34.707296513059994,Analysis
39.43191926373672,Backdoor
49.35879604596183,Analysis
7.856699764045998,Backdoor
25.75723219986797,Analysis
25.75723219986797,Analysis
17.78017432569557,Backdoor
5.193560218921506,Backdoor
13.783758311561249,Backdoor
39.43191926373672,Analysis
5.547562762076858,Backdoor
39.43191926373672,Analysis
4.528229306988731,Backdoor
17.03728079795283,Backdoor
5.612115385367805,Backdoor
26.21263296056677,Backdoor
4.528229306988731,Backdoor
22.017326663848177,Backdoor
5.547562762076858,Backdoor
18.49078241275348,Backdoor
22.25376719993584,Analysis
4.896546965526298,Backdoor
14.350908297385384,Analysis
24.867289852737706,Backdoor
14.81426668326074,Analysis
5.415573944623185,Analysis
5.547562762076858,Backdoor
4.936374544909339,Backdoor
25.75723219986797,Analysis
25.75723219986797,Analysis
25.75723219986797,Analysis
35.56702627287975,Backdoor
20.50361794055032,Analysis
20.15601699604569,Backdoor
25.678992852443177,Backdoor
5.383303135064425,Backdoor
16.05808441016112,Analysis
29.92290098676515,Analysis
13.783758311561249,Backdoor
29.92290098676515,Backdoor
4.936374544909339,Backdoor
34.707296513059994,Backdoor
34.707296513059994,Backdoor
5.193560218921506,Analysis
29.790324732534813,Backdoor
21.869085581161432,Backdoor
49.35879604596183,Backdoor
22.25376719993584,Backdoor
17.22645813390025,Backdoor
25.75723219986797,Analysis
