value,class
3.699515058159101,normal
7.815279290692419,normal
5.663054281849145,normal
2.13821703254679,normal
4.252427680518798,normal
13.003430981008476,normal
4.681182986655213,normal
2.889330087898369,normal
3.6925993045833616,normal
3.344875144635572,normal
7.22837939046395,normal
13.321289061104595,normal
1.871163364669328,normal
10.72288082608656,normal
2.5392258319234755,normal
3.1661012019753665,normal
3.0582386846124243,normal
1.9736701205499407,normal
2.701827443459925,normal
5.283211490201603,normal
1.614320312924816,normal
2.3581402238007083,normal
4.514472485239301,normal
3.1776059519125543,normal
3.966315623690829,normal
3.638731081614263,normal
5.38095042986444,normal
2.122630195223565,normal
4.088166646901245,normal
2.3855373936991446,normal
4.456043508108329,normal
3.169329187491374,normal
2.705858466118661,normal
4.685245026082347,normal
5.234617492481072,normal
5.634368262196072,normal
3.272378761953234,normal
5.0163945920422215,normal
3.248334950638269,normal
2.0865191756128136,normal
2.8564347675708355,normal
10.203386734559132,normal
2.685524390276645,normal
1.5259399948243266,normal
5.563692994018556,normal
4.217471642764463,normal
3.278921294898592,normal
4.445747345417876,normal
3.581944567212765,normal
2.9445303044975173,normal
2.3444145061975905,normal
3.321675183845541,normal
3.220441730142116,normal
3.297796613870539,normal
4.261079558015986,normal
2.622925679113261,normal
2.6581118875873773,normal
3.4943564145447263,normal
5.307937947262453,normal
1.9568147007526,normal
3.7068992288724094,normal
3.6581987139508017,normal
1.66734797380181,normal
2.885003968342642,normal
3.710618322916993,normal
13.075051944352914,normal
5.153851667370768,normal
2.9533624437108625,normal
0.929230241143615,normal
2.01319159054574,normal
3.0329290702509297,normal
2.9291766483768407,normal
2.636308059154288,normal
1.0712954633544771,normal
3.9711764976765127,normal
2.531829373273071,normal
3.3625047104408483,normal
4.16781344364745,normal
3.0820923610826703,normal
3.7124102268077,normal
2.2868503150374124,normal
1.6911239560498668,normal
1.0784280733931275,normal
3.0069324017763086,normal
8.143136758169684,normal
3.017474798885171,normal
5.508947499267554,normal
8.355255045363073,normal
4.937709277655681,normal
3.014137751545331,normal
3.160834853764003,normal
5.902600348283569,normal
4.632621917826736,normal
1.512470443247951,normal
3.611741202791272,normal
6.348849773283082,normal
5.588044211703291,normal
6.4066594148203295,normal
4.663277340296709,normal
2.8196340472279084,normal
4.399092006127519,normal
3.7023370650265046,normal
4.310687483424707,normal
4.303896560086097,normal
2.730140925674204,normal
2.294826333423233,normal
3.3988098442245893,normal
4.181692644512818,normal
3.9965345753061534,normal
2.299514979409044,normal
3.3308768514151588,normal
4.032619320493865,normal
2.358969603430237,normal
3.462434889310066,normal
5.980196894927651,normal
2.553285844457505,normal
4.032820642940757,normal
9.653832449193498,normal
4.12605399075207,normal
3.3045643208768136,normal
5.878673310292222,normal
3.0126624959632964,normal
7.730216112364408,normal
3.926513225677929,normal
4.458909519181724,normal
4.033105016146551,normal
2.461164568080856,normal
3.333578355636846,normal
9.269214892405651,normal
5.264531954483557,normal
2.220524277970381,normal
6.485755591942699,normal
2.98417191903863,normal
3.2532796623602804,normal
4.797629079735417,normal
4.08436176723455,normal
3.3343671390621576,normal
1.74258138408331,normal
8.279388806598728,normal
3.414253931535178,normal
2.020766221793466,normal
3.704994258309843,normal
2.3932605017584034,normal
2.3775353952166385,normal
1.5867153172543824,normal
2.2802178964099453,normal
3.808187371901978,normal
3.0586300427005697,normal
2.396193841197656,normal
2.3014831651112866,normal
4.76761451849847,normal
2.4606900978169697,normal
3.378545449784943,normal
2.2496596321981555,normal
3.3375939647459347,normal
2.4620916190925595,normal
2.4489493650037906,normal
4.648138831175159,normal
3.396031277961065,normal
1.1805200168872598,normal
2.7708457515027827,normal
2.849321471852044,normal
2.0311325371130096,normal
2.7658061922567563,normal
4.71527000259776,normal
6.335967801411067,normal
4.059959268993783,normal
2.736935000817369,normal
4.338729040807111,normal
6.007840804608669,normal
2.782463901381196,normal
2.7518667463487763,normal
2.08280555129076,normal
6.9785268307459685,normal
5.705745552626847,normal
2.7824991997258524,normal
3.257189269846033,normal
7.310539151736597,normal
2.7654475435224555,normal
4.071678667184717,normal
3.340445512948844,normal
3.373147716987996,normal
4.50327031996322,normal
1.565023460256479,normal
3.884265999521313,normal
3.683199637766224,normal
2.3305710046732964,normal
3.724502481072904,normal
4.494322913990042,normal
5.264676325578725,normal
2.786932881722477,normal
2.3677893065671305,normal
2.529619729067042,normal
2.8205305140172148,normal
2.8901528823385,normal
4.2480103453446265,normal
2.9228642036820163,normal
2.9568176103204427,normal
1.4806066138555354,normal
3.8514512501205465,normal
3.870208230303653,normal
1.7275708675073245,normal
1.2335296441773205,normal
4.752757434577313,normal
3.091114113959802,normal
3.3869339664030065,normal
3.9845536559844734,normal
2.875396603362036,normal
3.3878673508781443,normal
11.585879159385856,normal
2.741561987876388,normal
3.411582758986315,normal
3.361959209547876,normal
9.138698821189587,normal
5.163293578327472,normal
2.984026922665437,normal
9.71331206871908,normal
2.3399500066961942,normal
4.431851545867598,normal
1.4287464936710317,normal
4.989572092407888,normal
4.277521384056024,normal
2.557051058620147,normal
4.777073035727288,normal
4.180774993738291,normal
5.089488128381633,normal
4.037907976748976,normal
2.0191504943388883,normal
2.8179575643403063,normal
4.087554630547472,normal
3.927182242253444,normal
4.247791441775609,normal
2.707398229208891,normal
4.016481075000201,normal
3.6254043930988855,normal
2.289369951629674,normal
1.7473815751553226,normal
3.793412373859637,normal
2.678636510684823,normal
3.207994991423313,normal
3.339524690624321,normal
4.932215293883562,normal
5.608477872330662,normal
2.817594734862186,normal
3.330940772400871,normal
2.6937481638659344,normal
4.055215132314508,normal
2.582169716951772,normal
1.9692640320797663,normal
5.131104639242921,normal
6.095920639257555,normal
2.6157366931986386,normal
2.34977454959577,normal
3.701155592385012,normal
2.4664535845377387,normal
6.915631709846796,normal
3.889624001242868,normal
3.0583082786781857,normal
5.847901958704918,normal
4.968452699038047,normal
2.5399761426413323,normal
5.822707174068799,normal
3.331914334499534,normal
2.5383379643067148,normal
2.4847242153019704,normal
1.9432847639375392,normal
1.9479401221008268,normal
5.834876411422576,normal
1.4453867998999874,normal
2.792298318876673,normal
5.147149865507592,normal
4.994652440495171,normal
3.2412153417405576,normal
2.5269086989676257,normal
3.484728213893717,normal
1.6988132932687734,normal
3.026116326378424,normal
3.902907564603788,normal
6.443991846993349,normal
2.8950269744942188,normal
3.4574901832296354,normal
1.1030178058262137,normal
1.937961816681628,normal
3.9772900222250622,normal
4.5229987575333,normal
2.9536541512400283,normal
2.8792693475875435,normal
1.928854041873676,normal
3.1929297038928137,normal
2.8748167665228377,normal
3.396614667612118,normal
2.4511030076683418,normal
2.3101071276963867,normal
4.718706403799248,normal
2.9343780185403845,normal
2.995944850327743,normal
2.294030415411913,normal
3.500020212996364,normal
4.271895385760167,normal
3.526239790158166,normal
2.478448905237662,normal
2.901724057463633,normal
1.8059060009089567,normal
5.473362049695615,normal
4.271683925004524,normal
3.507645771750788,normal
3.685731916042233,normal
2.78118352763616,normal
5.2822084180551885,normal
11.791325839527955,normal
4.242679571893917,normal
2.5113850592662543,normal
2.024845819751841,normal
2.98712728548224,normal
3.8896112663338696,normal
3.154170832813824,normal
2.4832588268477624,normal
7.75777416953984,normal
2.418937342005999,normal
2.149975824748352,normal
2.2709692137146664,normal
2.995782229634169,normal
4.134271748838906,normal
2.5392258319234755,normal
2.5846319030039147,normal
5.308700841446922,normal
4.250626283348233,normal
5.10598847833478,normal
3.299071510231054,normal
4.461336080318304,normal
1.6821738132537207,normal
3.715922269288032,normal
4.858922376306416,normal
3.146924012939038,normal
2.2610973844596,normal
3.930492765866807,normal
2.181043669446352,normal
2.322715632456472,normal
3.899286571241848,normal
3.261608047916734,normal
5.203210608599638,normal
1.3946810041375612,normal
5.325205760524568,normal
3.470905566296236,normal
2.7269557651045546,normal
3.853588150468282,normal
18.70690490429501,normal
6.493525862267307,normal
2.6594294233876434,normal
2.7426381044381305,normal
1.869252400969035,normal
2.5741331018672806,normal
2.46547068907977,normal
3.132151003023265,normal
2.354832269051776,normal
3.784950489456645,normal
4.119322291434309,normal
1.5770519349872831,normal
4.323371680913958,normal
2.6528539391209045,normal
3.339152774329329,normal
4.255468039006222,normal
2.4843935893581994,normal
1.3569864686974382,normal
3.646091376308634,normal
3.2135156308083417,normal
1.853451683542424,normal
3.020107701044078,normal
7.371136916134553,normal
2.6144323839470185,normal
3.508280979765317,normal
2.2670296329875548,normal
2.1102122610029976,normal
6.93634975212203,normal
5.037113243596248,normal
4.320003861474458,normal
2.661603455309357,normal
1.92083026363204,normal
3.617183618218166,normal
2.8691735098638884,normal
4.291558028456395,normal
4.504693363075976,normal
1.9950785797564217,normal
4.540626682119505,normal
2.4400590034138423,normal
2.067094798257573,normal
4.79148132001885,normal
2.811689091527724,normal
2.888172931784128,normal
4.001574089149152,normal
5.229512653441892,normal
5.409115809655605,normal
2.291931414378418,normal
2.8995589600713365,normal
3.9800991990132304,normal
3.367836434929256,normal
5.303505672737674,normal
6.033952407388243,normal
2.606712263774155,normal
1.8750129735030967,normal
4.955199966164614,normal
2.772645348164302,normal
2.902577517196228,normal
2.9249682510429,normal
3.8669180845063216,normal
5.9269477875649725,normal
1.8646925721575711,normal
3.939602588540503,normal
4.513389646597616,normal
6.078533462996714,normal
2.7691434852390304,normal
3.424706441489838,normal
2.4537805015991045,normal
2.478829462069076,normal
3.87883696111232,normal
3.456965309744075,normal
7.797085286852133,normal
2.445599024985948,normal
4.426340717842688,normal
4.54677554929833,normal
3.874273974214167,normal
3.5755784470056406,normal
4.25089937805671,normal
2.2667738415970664,normal
8.16756784668115,normal
