value,attack_cat
23.198547536061515,Normal
19.312641772330025,Normal
26.46615697540443,Normal
8.84154900799566,Normal
15.798416788385447,Normal
15.798416788385447,Normal
14.609864829169258,Normal
7.083989804842515,Normal
7.083989804842515,Normal
7.083989804842515,Normal
14.284212311590426,Normal
25.5442068206358,Normal
14.609864829169258,Normal
18.484821715095723,Normal
14.609864829169258,Normal
13.25261686983891,Normal
15.798416788385447,Normal
27.837612911132872,Normal
15.515831000619515,Normal
15.798416788385447,Normal
15.798416788385447,Normal
19.5639569122188,Normal
17.477055741539075,Normal
14.284212311590426,Normal
15.798416788385447,Normal
15.798416788385447,Normal
14.609864829169258,Normal
18.307139971755817,Normal
19.71022955845516,Normal
10.928093173360043,Normal
23.430615023559955,Normal
13.885328606560348,Normal
20.03679990620116,Normal
8.292326731050396,Normal
21.60938367813791,Normal
14.178381968384178,Normal
10.90287431481015,Normal
20.002523242803928,Normal
16.772037458192866,Normal
16.699475197952165,Normal
17.957051415437565,Normal
13.596006576867769,Normal
13.87677832429346,Normal
10.901262117100664,Normal
10.901262117100664,Normal
12.33268464010628,Normal
27.524028569328323,Normal
24.095589971291016,Normal
22.94103838914581,Normal
14.486178843160134,Normal
14.284212311590426,Normal
18.307139971755817,Normal
14.271678695484898,Normal
7.648985851926,Normal
9.308931580469327,Normal
20.024218082931657,Normal
16.72580802311632,Normal
0.8835976636568802,Normal
0.8292103111334672,Normal
11.582244090900357,Normal
24.35880937663809,Normal
23.430225110237945,Normal
17.633401707612194,Normal
16.699475197952165,Normal
10.901262117100664,Normal
20.100194331497217,Normal
20.100194331497217,Normal
14.271678695484898,Normal
17.509949260753565,Normal
8.267559387702542,Normal
26.34457739253746,Normal
3.74347637236423,Normal
17.235662232822207,Normal
3.74347637236423,Normal
3.74347637236423,Normal
7.075139856563567,Normal
3.74347637236423,Normal
3.74347637236423,Normal
3.74347637236423,Normal
2.908638065263645,Normal
2.908638065263645,Normal
3.1656513751143183,Normal
3.1656513751143183,Normal
3.145076074733989,Normal
3.260223471535837,Normal
2.908638065263645,Normal
3.1656513751143183,Normal
3.634773118705607,Normal
3.940737745076656,Normal
3.940737745076656,Normal
3.519783925574693,Normal
26.75836908640372,Normal
3.634773118705607,Normal
16.450893352174724,Normal
6.139065414196794,Normal
6.6837648053887495,Normal
6.6837648053887495,Normal
21.23686027167564,Normal
3.387629993185048,Normal
3.387629993185048,Normal
19.002504557525903,Normal
3.879979138077944,Normal
3.401798887398131,Normal
17.787084126216193,Normal
3.387629993185048,Normal
19.61453986383196,Normal
3.401798887398131,Normal
3.401798887398131,Normal
23.783170263292973,Normal
3.67485172451548,Normal
3.387629993185048,Normal
19.767720238656214,Normal
4.220643610417247,Normal
19.4439505796367,Normal
3.387629993185048,Normal
3.401798887398131,Normal
24.946289877364737,Normal
3.387629993185048,Normal
16.256744453365254,Normal
3.387629993185048,Normal
3.387629993185048,Normal
24.946289877364737,Normal
4.220643610417247,Normal
3.387629993185048,Normal
16.450893352174724,Normal
3.401798887398131,Normal
23.30039196841037,Normal
3.673474773825273,Normal
3.401798887398131,Normal
22.702649139221144,Normal
3.401798887398131,Normal
3.401798887398131,Normal
3.401798887398131,Normal
24.17065600942768,Normal
3.387629993185048,Normal
3.387629993185048,Normal
4.220643610417247,Normal
16.688651801425888,Normal
3.401798887398131,Normal
3.879979138077944,Normal
6.850595575431648,Normal
8.501736689792649,Normal
3.387629993185048,Normal
17.235662232822207,Normal
3.387629993185048,Normal
24.946289877364737,Normal
3.387629993185048,Normal
3.401798887398131,Normal
16.256744453365254,Normal
12.148882167418048,Normal
12.148882167418048,Normal
14.447314443871822,Normal
4.070085646857547,Normal
3.9461063796294527,Normal
4.070085646857547,Normal
21.23686027167564,Normal
3.433654292008528,Normal
15.02852722556198,Normal
4.070085646857547,Normal
4.968221253796059,Normal
20.73153825612368,Normal
11.003435851868923,Normal
30.646709742356546,Normal
3.387629993185048,Normal
3.387629993185048,Normal
21.295175548932708,Normal
3.387629993185048,Normal
21.42810098226754,Normal
